Detail	Item Name	Date Scheduled	Requested Qty	Delivery	Ship to Customer	Ship to	Order	Line Status	Next Step	Exceptions	LPN	Shipped Qty	Backordered Qty	Details Required	Serial Number	Inventory Control	data	Deliver to	Org Code	Move Order Number	Move Order Line Number	[ ]	
C2489107			1	123555166		1495084 : RUA CAPITAO FRANCISCO DE ALMEIDA-695-MOGI DAS CRUZES-SP-08740300-BR		Picked	Not Applicable		*						FGI X	1495084 : RUA CAPITAO FRANCISCO DE ALMEIDA-695-MOGI DAS CRUZES-SP-08740300-BR	CAT			.	
81180268	34648100	12-FEB-2026 00:00:00	1	123555166	AGCO BRASIL SOLUCOES AGR LTDA	1495084 : RUA CAPITAO FRANCISCO DE ALMEIDA-695-MOGI DAS CRUZES-SP-08740300-BR	5413456	Staged/Pick Confirmed	Ship Confirm/Close Trip Stop	*		1	0				FGI X	1495084 : RUA CAPITAO FRANCISCO DE ALMEIDA-695-MOGI DAS CRUZES-SP-08740300-BR	CAT	70722310	1	.	
