Detail	Item Name	Date Scheduled	Requested Qty	Delivery	Ship to Customer	Ship to	Order	Line Status	Next Step	Exceptions	LPN	Shipped Qty	Backordered Qty	Details Required	Serial Number	Inventory Control	data	Deliver to	Org Code	Move Order Number	Move Order Line Number	[ ]	
81896984	4301795	02-MAR-2026 00:00:00	99	124048550	EATON LTDA.	72384 : RUA CLARK-2061-VALINHOS-SP-13279400-BR	5468149	Staged/Pick Confirmed	Ship Confirm/Close Trip Stop			99	0				FGI X	72384 : RUA CLARK-2061-VALINHOS-SP-13279400-BR	CAT	70916997	1	.	
81898111	4301795	02-MAR-2026 00:00:00	99	124048550	EATON LTDA.	72384 : RUA CLARK-2061-VALINHOS-SP-13279400-BR	5468149	Staged/Pick Confirmed	Ship Confirm/Close Trip Stop			99	0				FGI X	72384 : RUA CLARK-2061-VALINHOS-SP-13279400-BR	CAT	70916997	1	.	
