Detail	Item Name	Date Scheduled	Requested Qty	Delivery	Ship to Customer	Ship to	Order	Line Status	Next Step	Exceptions	LPN	Shipped Qty	Backordered Qty	Details Required	Serial Number	Inventory Control	data	Deliver to	Org Code	Move Order Number	Move Order Line Number	[ ]	
81647337	10000571	13-FEB-2026 00:00:00	72	123459587	EATON LTDA.	72384 : RUA CLARK-2061-VALINHOS-SP-13279400-BR	5456144	Staged/Pick Confirmed	Ship Confirm/Close Trip Stop			72	0				FGI X	72384 : RUA CLARK-2061-VALINHOS-SP-13279400-BR	CAT	70716943	1	.	
